"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
204.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6850E-004,9.2242E-004,1.1482E-003,1.2223E-003,1.1498E-003,1.0680E-003
204.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2050E-004,3.5878E-004,4.6010E-004,5.0662E-004,4.8901E-004,4.6268E-004
204.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.8200E-005,2.4125E-004,4.1332E-004,5.2270E-004,5.1908E-004,5.1736E-004
204.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1695E-004,3.3301E-004,3.8948E-004,3.8800E-004,3.4667E-004,3.2899E-004
204.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9501E-004,4.1719E-004,6.4093E-004,8.0115E-004,8.5270E-004,8.4822E-004
204.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2773E-004,2.3367E-004,2.5022E-004,2.4733E-004,2.1741E-004,2.0056E-004
204.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5900E-005,5.1843E-005,6.7765E-005,7.2631E-005,6.7176E-005,5.7957E-005
204.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5907E-005,1.7664E-004,2.3370E-004,2.6143E-004,2.6087E-004,2.4575E-004
204.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4724E-004,5.2960E-004,6.8491E-004,7.9657E-004,8.6068E-004,8.3446E-004
204.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6796E-004,2.9142E-004,3.8295E-004,4.3013E-004,4.3338E-004,4.0412E-004
204.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3719E-004,2.5147E-004,3.3324E-004,3.7255E-004,3.7083E-004,3.4996E-004
205.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7375E-004,2.9915E-004,3.8891E-004,4.3357E-004,4.3423E-004,4.1478E-004
205.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8659E-005,1.7152E-004,2.3808E-004,2.6995E-004,2.7036E-004,2.4661E-004
205.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7650E-005,1.3321E-004,1.8473E-004,2.1169E-004,2.1316E-004,2.0014E-004
