"",0.300
224.1667,-4.2044E+002
224.2083,-4.1866E+002
224.2500,-4.1465E+002
224.2917,-4.1279E+002
224.3333,-4.0841E+002
224.3750,-4.1327E+002
224.4167,-4.1469E+002
224.4583,-4.1843E+002
224.5000,-4.2396E+002
224.5417,-4.2417E+002
224.5833,-4.2468E+002
224.6250,-4.2798E+002
224.6667,-4.3087E+002
224.7083,-4.3322E+002
224.7500,-4.3311E+002
224.7917,-4.3374E+002
224.8333,-4.3287E+002
224.8750,-4.3161E+002
224.9167,-4.2999E+002
224.9583,-4.2808E+002
225.0000,-4.2175E+002
225.0417,-4.1746E+002
225.0833,-4.2339E+002
225.1250,-4.1953E+002
225.1667,-4.1811E+002
225.2083,-4.1840E+002
225.2500,-4.1315E+002
225.2917,-4.0649E+002
225.3333,-4.1224E+002
225.3750,-4.1514E+002
225.4167,-4.1600E+002
225.4583,-4.1844E+002
225.5000,-4.2275E+002
225.5417,-4.2548E+002
225.5833,-4.2159E+002
225.6250,-4.2127E+002
225.6667,-4.2209E+002
225.7083,-4.2292E+002
225.7500,-4.2447E+002
225.7917,-4.2453E+002
225.8333,-4.2405E+002
225.8750,-4.2046E+002
225.9167,-4.2085E+002
225.9583,-4.2002E+002
226.0000,-4.1750E+002
226.0417,-4.1586E+002
226.0833,-4.1492E+002
226.1250,-4.1045E+002
226.1667,-4.1335E+002
226.2083,-4.1265E+002
226.2500,-4.1114E+002
226.2917,-4.0711E+002
226.3333,-4.0632E+002
226.3750,-4.1046E+002
226.4167,-4.1340E+002
226.4583,-4.1663E+002
226.5000,-4.1798E+002
226.5417,-4.1832E+002
226.5833,-4.2013E+002
226.6250,-4.2277E+002
226.6667,-4.2417E+002
226.7083,-4.2465E+002
226.7500,-4.2491E+002
226.7917,-4.2502E+002
226.8333,-4.2411E+002
226.8750,-4.2320E+002
226.9167,-4.2196E+002
226.9583,-4.1982E+002
227.0000,-4.1715E+002
227.0417,-4.1707E+002
227.0833,-4.1184E+002
227.1250,-4.1120E+002
227.1667,-4.1162E+002
227.2083,-4.0496E+002
227.2500,-4.0433E+002
227.2917,-4.0470E+002
227.3333,-4.0611E+002
227.3750,-4.0481E+002
227.4167,-4.0558E+002
227.4583,-4.0738E+002
227.5000,-4.1109E+002
227.5417,-4.1363E+002
227.5833,-4.1640E+002
227.6250,-4.1929E+002
227.6667,-4.2256E+002
227.7083,-4.2653E+002
227.7500,-4.2494E+002
227.7917,-4.2565E+002
227.8333,-4.2503E+002
227.8750,-4.2335E+002
227.9167,-4.1777E+002
227.9583,-4.2086E+002
228.0000,-4.1529E+002
228.0417,-4.1173E+002
228.0833,-4.1645E+002
228.1250,-4.0908E+002
228.1667,-4.0571E+002
228.2083,-4.1107E+002
228.2500,-4.0440E+002
228.2917,-4.0803E+002
228.3333,-4.0263E+002
228.3750,-4.0267E+002
228.4167,-4.0714E+002
228.4583,-4.1161E+002
228.5000,-4.1240E+002
228.5417,-4.1527E+002
228.5833,-4.1878E+002
228.6250,-4.2141E+002
228.6667,-4.2329E+002
228.7083,-4.2495E+002
228.7500,-4.2609E+002
228.7917,-4.2679E+002
228.8333,-4.2646E+002
228.8750,-4.2562E+002
228.9167,-4.2415E+002
228.9583,-4.2223E+002
229.0000,-4.1830E+002
229.0417,-4.1210E+002
229.0833,-4.1560E+002
229.1250,-4.1598E+002
229.1667,-4.1448E+002
229.2083,-4.1239E+002
229.2500,-4.1217E+002
229.2917,-4.1047E+002
229.3333,-4.0921E+002
229.3750,-4.0981E+002
229.4167,-4.1088E+002
229.4583,-4.1204E+002
229.5000,-4.1415E+002
229.5417,-4.1603E+002
229.5833,-4.1819E+002
229.6250,-4.2027E+002
229.6667,-4.2169E+002
229.7083,-4.2196E+002
229.7500,-4.2254E+002
229.7917,-4.2188E+002
229.8333,-4.2048E+002
229.8750,-4.1612E+002
229.9167,-4.1592E+002
229.9583,-4.1518E+002
230.0000,-4.1234E+002
230.0417,-4.1079E+002
230.0833,-4.0901E+002
230.1250,-4.0398E+002
230.1667,-4.0332E+002
230.2083,-3.9618E+002
230.2500,-3.9891E+002
230.2917,-3.9771E+002
230.3333,-3.9590E+002
230.3750,-3.9708E+002
230.4167,-3.9625E+002
230.4583,-3.9917E+002
230.5000,-4.0398E+002
230.5417,-4.0518E+002
230.5833,-4.0692E+002
230.6250,-4.0939E+002
230.6667,-4.1146E+002
230.7083,-4.1330E+002
230.7500,-4.1402E+002
230.7917,-4.1298E+002
230.8333,-4.1157E+002
230.8750,-4.1025E+002
230.9167,-4.0800E+002
230.9583,-4.0770E+002
231.0000,-4.0176E+002
231.0417,-3.9773E+002
231.0833,-4.0144E+002
231.1250,-4.0189E+002
231.1667,-4.0013E+002
231.2083,-3.9696E+002
231.2500,-3.9681E+002
231.2917,-3.9257E+002
231.3333,-3.8853E+002
231.3750,-3.9421E+002
231.4167,-3.9346E+002
231.4583,-3.9598E+002
231.5000,-3.9870E+002
231.5417,-4.0173E+002
231.5833,-4.0572E+002
231.6250,-4.0774E+002
231.6667,-4.1003E+002
231.7083,-4.1186E+002
231.7500,-4.1301E+002
231.7917,-4.1365E+002
231.8333,-4.1282E+002
231.8750,-4.0907E+002
231.9167,-4.1055E+002
231.9583,-4.0498E+002
232.0000,-4.0162E+002
232.0417,-4.0254E+002
232.0833,-4.0363E+002
232.1250,-4.0529E+002
232.1667,-4.0339E+002
232.2083,-4.0175E+002
232.2500,-3.9894E+002
232.2917,-3.9845E+002
232.3333,-4.0089E+002
232.3750,-4.0196E+002
232.4167,-4.0453E+002
232.4583,-4.0463E+002
232.5000,-4.0754E+002
232.5417,-4.1123E+002
232.5833,-4.1470E+002
232.6250,-4.1814E+002
232.6667,-4.2083E+002
232.7083,-4.2235E+002
232.7500,-4.2313E+002
232.7917,-4.2294E+002
232.8333,-4.2209E+002
232.8750,-4.1979E+002
232.9167,-4.1493E+002
232.9583,-4.1767E+002
233.0000,-4.1401E+002
233.0417,-4.1023E+002
233.0833,-4.1292E+002
233.1250,-4.0657E+002
233.1667,-4.0256E+002
233.2083,-4.0014E+002
233.2500,-4.0035E+002
233.2917,-4.0587E+002
233.3333,-4.0538E+002
233.3750,-4.0541E+002
233.4167,-4.0581E+002
233.4583,-4.0775E+002
233.5000,-4.1077E+002
233.5417,-4.1459E+002
233.5833,-4.1737E+002
233.6250,-4.1974E+002
233.6667,-4.2171E+002
233.7083,-4.2402E+002
233.7500,-4.2564E+002
233.7917,-4.2636E+002
233.8333,-4.2589E+002
233.8750,-4.2520E+002
233.9167,-4.2423E+002
233.9583,-4.2325E+002
234.0000,-4.2236E+002
234.0417,-4.2141E+002
234.0833,-4.2069E+002
234.1250,-4.1970E+002
234.1667,-4.1858E+002
234.2083,-4.1748E+002
234.2500,-4.1364E+002
234.2917,-4.1283E+002
234.3333,-4.1435E+002
234.3750,-4.1378E+002
234.4167,-4.1368E+002
234.4583,-4.1564E+002
234.5000,-4.1474E+002
234.5417,-4.1592E+002
234.5833,-4.1724E+002
234.6250,-4.1866E+002
234.6667,-4.1991E+002
234.7083,-4.2079E+002
234.7500,-4.2074E+002
234.7917,-4.2031E+002
234.8333,-4.1915E+002
234.8750,-4.1737E+002
234.9167,-4.1238E+002
234.9583,-4.1206E+002
235.0000,-4.0397E+002
235.0417,-3.9831E+002
235.0833,-4.0724E+002
235.1250,-4.0133E+002
235.1667,-4.0336E+002
235.2083,-3.9845E+002
235.2500,-3.9965E+002
235.2917,-3.9868E+002
235.3333,-3.9559E+002
235.3750,-3.9395E+002
235.4167,-3.9715E+002
235.4583,-3.9809E+002
235.5000,-3.9876E+002
235.5417,-4.0058E+002
235.5833,-4.0231E+002
235.6250,-4.0417E+002
235.6667,-4.0530E+002
235.7083,-4.0589E+002
235.7500,-4.0593E+002
235.7917,-4.0496E+002
235.8333,-4.0358E+002
235.8750,-4.0167E+002
235.9167,-3.9971E+002
235.9583,-3.9747E+002
236.0000,-3.9539E+002
236.0417,-3.9317E+002
236.0833,-3.9076E+002
236.1250,-3.8843E+002
236.1667,-3.8574E+002
236.2083,-3.8231E+002
236.2500,-3.8367E+002
236.2917,-3.8230E+002
236.3333,-3.8110E+002
236.3750,-3.8049E+002
236.4167,-3.8265E+002
236.4583,-3.8375E+002
236.5000,-3.8597E+002
236.5417,-3.8904E+002
236.5833,-3.9092E+002
236.6250,-3.9338E+002
236.6667,-3.9528E+002
236.7083,-3.9639E+002
236.7500,-3.9715E+002
236.7917,-3.9683E+002
236.8333,-3.9585E+002
236.8750,-3.9450E+002
236.9167,-3.9295E+002
236.9583,-3.8902E+002
237.0000,-3.8731E+002
237.0417,-3.8080E+002
237.0833,-3.7609E+002
237.1250,-3.7293E+002
237.1667,-3.7431E+002
237.2083,-3.7841E+002
237.2500,-3.7949E+002
237.2917,-3.7851E+002
237.3333,-3.7539E+002
237.3750,-3.7631E+002
237.4167,-3.7795E+002
237.4583,-3.8006E+002
237.5000,-3.8124E+002
237.5417,-3.8374E+002
237.5833,-3.8656E+002
237.6250,-3.8900E+002
237.6667,-3.9125E+002
237.7083,-3.9350E+002
237.7500,-3.9422E+002
237.7917,-3.9434E+002
237.8333,-3.9397E+002
237.8750,-3.9307E+002
237.9167,-3.8925E+002
237.9583,-3.9095E+002
238.0000,-3.8644E+002
238.0417,-3.8378E+002
238.0833,-3.8243E+002
238.1250,-3.8566E+002
238.1667,-3.8740E+002
238.2083,-3.8753E+002
238.2500,-3.8728E+002
238.2917,-3.8664E+002
238.3333,-3.8652E+002
238.3750,-3.8671E+002
238.4167,-3.8731E+002
238.4583,-3.8856E+002
238.5000,-3.8979E+002
238.5417,-3.9136E+002
238.5833,-3.9349E+002
238.6250,-3.9603E+002
238.6667,-3.9781E+002
238.7083,-3.9893E+002
238.7500,-3.9935E+002
238.7917,-3.9945E+002
238.8333,-3.9915E+002
238.8750,-3.9809E+002
238.9167,-3.9644E+002
238.9583,-3.9482E+002
239.0000,-3.9265E+002
239.0417,-3.8867E+002
239.0833,-3.8983E+002
239.1250,-3.8343E+002
239.1667,-3.7819E+002
239.2083,-3.7472E+002
239.2500,-3.7788E+002
239.2917,-3.8117E+002
239.3333,-3.8105E+002
239.3750,-3.8115E+002
239.4167,-3.8393E+002
239.4583,-3.8811E+002
239.5000,-3.8792E+002
239.5417,-3.8824E+002
239.5833,-3.9037E+002
239.6250,-3.9290E+002
239.6667,-3.9463E+002
239.7083,-3.9574E+002
239.7500,-3.9651E+002
239.7917,-3.9620E+002
239.8333,-3.9540E+002
239.8750,-3.9363E+002
239.9167,-3.8853E+002
239.9583,-3.9134E+002
240.0000,-3.8675E+002
240.0417,-3.8465E+002
240.0833,-3.8580E+002
240.1250,-3.8055E+002
240.1667,-3.7826E+002
240.2083,-3.7813E+002
240.2500,-3.8432E+002
240.2917,-3.8351E+002
240.3333,-3.8348E+002
