"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
204.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0851E-005,4.0161E-005,4.0107E-005,4.0431E-005,4.0847E-005,4.0847E-005
204.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0727E-005,3.7384E-005,3.4613E-005,3.2714E-005,3.1704E-005,3.1704E-005
204.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3158E-005,3.2201E-005,3.1485E-005,3.0875E-005,3.0351E-005,3.0351E-005
205.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9270E-005,3.7423E-005,3.6076E-005,3.5122E-005,3.4523E-005,3.4523E-005
205.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5670E-005,1.6275E-005,1.6676E-005,1.6722E-005,1.6536E-005,1.6536E-005
205.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2703E-005,2.4523E-005,2.6718E-005,2.8922E-005,3.0689E-005,3.0689E-005
205.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0267E-005,1.8991E-005,1.8375E-005,1.8087E-005,1.7944E-005,1.7944E-005
205.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3655E-005,1.9088E-005,2.6163E-005,3.4376E-005,4.2131E-005,4.2131E-005
205.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4017E-005,1.4175E-005,1.4844E-005,1.5527E-005,1.5899E-005,1.5899E-005
205.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2831E-005,1.2882E-005,1.2808E-005,1.2750E-005,1.2705E-005,1.2705E-005
205.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3742E-005,5.1914E-005,5.0601E-005,4.9671E-005,4.9163E-005,4.9163E-005
205.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3810E-007,8.3216E-008,4.7484E-006,8.8678E-006,9.7037E-006,9.7037E-006
205.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4734E-009,4.4102E-010,5.4119E-010,1.6329E-009,1.0922E-008,1.0922E-008
205.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5937E-010,1.8093E-009,1.5008E-008,1.3589E-007,1.4597E-006,1.4597E-006
205.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9929E-006,2.1143E-005,2.6493E-005,2.8535E-005,2.9039E-005,2.9039E-005
205.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4224E-005,5.7314E-005,5.1638E-005,4.7280E-005,4.4082E-005,4.4082E-005
205.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8460E-005,3.3976E-005,2.9804E-005,2.5922E-005,2.2352E-005,2.2352E-005
