"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
204.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2557E-006,5.2025E-007,3.1801E-007,2.4734E-007,2.3296E-007,0.0000E+000
204.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0058E-007,2.0086E-007,1.0772E-007,6.8142E-008,4.8083E-008,-3.2312E-027
204.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4974E-007,5.1483E-007,3.8954E-007,3.6678E-007,4.0425E-007,2.5849E-026
204.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7643E-006,8.5140E-007,4.8910E-007,3.1610E-007,2.3557E-007,-1.2925E-026
204.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4070E-006,6.9029E-007,4.3913E-007,3.3263E-007,2.8553E-007,0.0000E+000
205.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6251E-006,7.6268E-007,4.6194E-007,3.3256E-007,2.7281E-007,0.0000E+000
205.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2749E-007,2.3359E-007,1.1262E-007,6.3885E-008,4.1162E-008,0.0000E+000
205.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0487E-006,5.6186E-007,4.3863E-007,4.3509E-007,5.2174E-007,0.0000E+000
205.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2164E-007,1.8236E-007,5.8199E-008,2.8931E-008,1.8409E-008,0.0000E+000
205.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7052E-007,4.1244E-007,4.0756E-007,5.2925E-007,8.0880E-007,-5.1699E-026
205.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2334E-007,1.5817E-007,6.3843E-008,2.1786E-008,1.0227E-008,0.0000E+000
205.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8067E-009,3.3367E-010,1.5076E-010,6.3392E-011,1.9004E-011,0.0000E+000
205.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0476E-011,2.0711E-011,1.1277E-011,5.0892E-012,1.3166E-012,0.0000E+000
205.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.2734E-010,2.5800E-010,8.2085E-011,6.4704E-012,6.3307E-013,-4.9304E-032
205.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6525E-010,6.4337E-011,8.6922E-012,1.0093E-012,9.0913E-014,6.1630E-033
205.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2462E-010,1.7154E-009,4.0415E-008,7.9090E-007,1.5140E-005,0.0000E+000
205.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7251E-006,4.2159E-006,1.2887E-005,2.9596E-005,5.3429E-005,-3.3087E-024
205.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5043E-006,5.1209E-006,4.8656E-006,8.2412E-006,1.3863E-005,-8.2718E-025
205.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5226E-006,1.3385E-006,9.2691E-007,8.0214E-007,8.3290E-007,0.0000E+000
205.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2359E-005,1.4192E-005,7.9516E-006,5.3349E-006,4.1189E-006,0.0000E+000
205.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8880E-005,2.0857E-005,1.1287E-005,7.3381E-006,5.4970E-006,0.0000E+000
