"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4507E-005,1.2311E-004,1.6587E-004,1.9035E-004,1.9642E-004,2.9426E-004
205.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9366E-005,1.3359E-004,1.8515E-004,2.1846E-004,2.3315E-004,1.0000E-008
205.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1250E-005,9.8827E-005,1.3847E-004,1.6668E-004,1.8329E-004,1.0000E-008
205.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0778E-005,1.4070E-005,1.6006E-005,1.6520E-005,1.6113E-005,1.0000E-008
205.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8480E-006,1.8450E-006,1.8174E-006,1.8575E-006,1.8026E-006,1.0000E-008
205.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5832E-006,3.1188E-006,1.4966E-005,7.5779E-005,3.0720E-004,1.5481E-003
205.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6435E-006,1.9465E-006,4.0733E-006,1.5211E-005,2.9387E-005,9.6780E-004
205.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4760E-005,9.6892E-005,1.3335E-004,1.6790E-004,1.8254E-004,9.7009E-004
205.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9646E-005,1.1326E-004,1.4472E-004,1.5829E-004,1.5150E-004,5.8203E-004
205.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2795E-004,4.2978E-004,4.3909E-004,3.9725E-004,3.3302E-004,2.0651E-003
205.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0673E-004,9.9151E-004,1.1816E-003,1.2651E-003,1.2420E-003,2.5542E-003
205.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1048E-004,6.7655E-004,1.0831E-003,1.3848E-003,1.5014E-003,2.3622E-003
205.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8973E-005,8.8541E-005,8.6509E-005,6.0980E-005,3.5384E-005,1.1534E-003
205.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1103E-004,7.7005E-004,9.0008E-004,9.0348E-004,8.3869E-004,2.5184E-003
