"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
205.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0011E+001,2.0009E+001,2.0006E+001,2.0003E+001,2.0000E+001,1.9998E+001
205.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9545E+001,1.9544E+001,1.9542E+001,1.9540E+001,1.9539E+001,1.9537E+001
205.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9119E+001,1.9117E+001,1.9113E+001,1.9110E+001,1.9106E+001,1.9103E+001
205.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8708E+001,1.8708E+001,1.8706E+001,1.8705E+001,1.8704E+001,1.8703E+001
205.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8331E+001,1.8327E+001,1.8323E+001,1.8319E+001,1.8315E+001,1.8312E+001
205.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7996E+001,1.7994E+001,1.7990E+001,1.7987E+001,1.7984E+001,1.7981E+001
205.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7703E+001,1.7702E+001,1.7700E+001,1.7698E+001,1.7696E+001,1.7694E+001
205.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7509E+001,1.7508E+001,1.7507E+001,1.7506E+001,1.7504E+001,1.7503E+001
205.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7524E+001,1.7525E+001,1.7526E+001,1.7528E+001,1.7530E+001,1.7532E+001
205.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7632E+001,1.7651E+001,1.7686E+001,1.7762E+001,1.7918E+001,1.8122E+001
205.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7752E+001,1.7799E+001,1.7868E+001,1.8054E+001,1.8599E+001,1.9405E+001
205.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8623E+001,1.8659E+001,1.8733E+001,1.8816E+001,1.8860E+001,1.8880E+001
205.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9174E+001,1.9175E+001,1.9177E+001,1.9179E+001,1.9180E+001,1.9181E+001
205.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9720E+001,1.9723E+001,1.9726E+001,1.9730E+001,1.9734E+001,1.9737E+001
