"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
206.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3123E-002,1.5330E-002,1.7178E-002,1.8459E-002,1.9222E-002,1.9742E-002
206.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0061E-002,1.2751E-002,1.3841E-002,1.4106E-002,1.4201E-002,1.4246E-002
206.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1678E-002,2.0259E-002,2.7623E-002,3.1101E-002,3.3269E-002,3.5230E-002
206.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8029E-003,1.2107E-002,1.5501E-002,1.7055E-002,1.7462E-002,1.7562E-002
206.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2367E-003,5.3335E-003,6.3044E-003,7.0617E-003,7.4748E-003,7.6825E-003
206.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5549E-002,9.7133E-002,9.9167E-002,1.0238E-001,1.0576E-001,1.0843E-001
206.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0460E-001,2.9548E-001,3.6658E-001,4.2448E-001,4.5868E-001,4.7841E-001
206.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1248E-002,5.4110E-002,6.3563E-002,7.0415E-002,7.5099E-002,7.8463E-002
206.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.6348E-002,9.0279E-002,9.3344E-002,9.5482E-002,9.6886E-002,9.7870E-002
206.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7187E-002,7.7089E-002,8.5034E-002,9.0957E-002,9.5261E-002,9.8595E-002
206.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5926E-002,5.4022E-002,5.9929E-002,6.4020E-002,6.6749E-002,6.8696E-002
206.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.8917E-002,9.1495E-002,1.0907E-001,1.2220E-001,1.3116E-001,1.3752E-001
206.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3831E-002,5.3901E-002,6.2714E-002,7.0547E-002,7.7414E-002,8.3409E-002
206.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3077E-002,4.9294E-002,5.4997E-002,5.9639E-002,6.3112E-002,6.5775E-002
206.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6884E-002,2.0738E-002,2.3941E-002,2.6455E-002,2.8322E-002,2.9765E-002
206.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3306E-003,7.7081E-003,7.9250E-003,8.0554E-003,8.1236E-003,8.1580E-003
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5246E-003,5.0259E-003,5.3107E-003,5.4621E-003,5.5309E-003,5.5627E-003
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4527E-003,1.8425E-003,2.0259E-003,2.1036E-003,2.1358E-003,2.1499E-003
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0215E-004,4.5265E-004,4.8015E-004,4.8841E-004,4.9072E-004,4.9146E-004
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.4140E-004,-4.4579E-004,-5.2611E-004,-5.6910E-004,-5.8691E-004,-5.9422E-004
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.3070E-004,-1.2060E-003,-1.3223E-003,-1.3225E-003,-1.3226E-003,-1.3227E-003
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1167E-003,-1.3664E-003,-1.5117E-003,-1.5677E-003,-1.5853E-003,-1.5912E-003
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0679E-003,-1.3435E-003,-1.5702E-003,-1.7026E-003,-1.7617E-003,-1.7874E-003
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.4561E-004,-1.1891E-003,-1.4081E-003,-1.5525E-003,-1.6241E-003,-1.6578E-003
