"datetime","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Air_Temperature_celsius","Relative_Humidity_percent","Dewpoint_Temperature_celsius","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Rainfall_millimeterPerHour","Surface_Level_Barometric_Pressure_pascal"
2020-07-06 03:00:00,0,18.0735,94.5203333333333,17.1778333333333,0.002,239.512666666667,0.41,98900.4
2020-07-06 04:00:00,0.404666666666667,16.72,91.5531666666667,15.3285,2.18566666666667,223.7465,0,98928
2020-07-06 05:00:00,0.3655,14.1336666666667,94.1548333333333,13.2036666666667,1.10816666666667,248.9905,0,98951.4333333333
2020-07-06 06:00:00,13.449,12.6565,92.1113333333333,11.3923333333333,1.869,253.555833333333,0,99006.4833333333
2020-07-06 07:00:00,26.2248333333333,13.0871666666667,80.2641666666667,9.75966666666667,5.74216666666667,187.111833333333,0,99096.8666666667
2020-07-06 08:00:00,47.7203333333333,13.5083333333333,76.2095,9.39416666666667,7.549,173.837333333333,0.08,99162.6333333333
2020-07-06 09:00:00,366.807666666667,14.784,69.7481666666667,9.2945,7.69583333333333,163.507333333333,0,99213.85
2020-07-06 10:00:00,712.469833333333,16.9018333333333,62.3536666666667,9.644,7.399,151.783166666667,0,99240
2020-07-06 11:00:00,734.267666666667,18.6071666666667,55.6906666666667,9.54716666666667,6.26183333333333,198.275,0,99269.6
2020-07-06 12:00:00,565.807833333333,18.9201666666667,54.5408333333333,9.5185,4.99983333333333,194.954666666667,0,99293.4
2020-07-06 13:00:00,513.952166666667,19.1965,52.6486666666667,9.24016666666667,5.5145,185.537333333333,0,99316.0666666667
2020-07-06 14:00:00,627.082,20.1596666666667,48.615,8.9165,5.12516666666667,195.437833333333,0,99327.65
2020-07-06 15:00:00,554.782166666667,20.771,45.7933333333333,8.639,5.21433333333333,229.381,0,99347.6833333333
2020-07-06 16:00:00,441.565166666667,20.5493333333333,48.297,9.1875,3.484,239.167166666667,0,99371.1833333333
2020-07-06 17:00:00,274.432333333333,20.0503333333333,49.0185,8.9915,4.0555,232.372166666667,0,99407.8166666667
2020-07-06 18:00:00,112.256833333333,18.3165,60.224,10.374,2.574,235.198,0,99462.55
2020-07-06 19:00:00,64.6335,16.8235,65.4668333333333,10.1961666666667,1.67833333333333,235.891666666667,0,99529.8
2020-07-06 20:00:00,18.3148333333333,13.429,79.247,9.89616666666667,1.0085,248.131,0,99574.0666666667
2020-07-06 21:00:00,0.969333333333333,11.4511666666667,86.0363333333333,9.1915,1.56733333333333,267.235666666667,0,99622.2833333333
2020-07-06 22:00:00,0,10.1316666666667,89.9803333333333,8.558,0.0403333333333333,279.705166666667,0,99679.85
2020-07-06 23:00:00,0,9.30733333333333,91.7851666666667,8.03683333333333,0,281.073833333333,0,99713.4666666667
2020-07-07,0,8.56916666666667,93.262,7.541,0,298.341166666667,0,99737.8833333333
2020-07-07 01:00:00,0,7.92283333333333,94.4005,7.0775,0,300.520166666667,0,99739.85
2020-07-07 02:00:00,0,7.369,95.4066666666667,6.68283333333333,0,265.393833333333,0,99751.2833333333
