datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
0	0	0	0.96666667	0	6.3452016	312.46632	0
0.00694444444444444	0	0	0.909	0	6.309946	312.20347	0
0.0138888888888889	0	0	0.871	0	6.309376	312.03035	0
0.0208333333333333	0	0	0.809	0	6.2803932	311.74804	0
0.0277777777777778	0	0	0.728	0	6.2546672	311.37951	0
0.0347222222222222	0	0	0.759	0	6.2789708	311.52052	0
0.0416666666666667	0	0	0.798	0	6.2873784	311.69798	0
0.0486111111111111	0	0	0.779	0	6.2698258	311.61151	0
0.0555555555555556	0	0	0.794	0	6.2844602	311.67977	0
0.0625	0	0	0.789	0	6.2711255	311.65702	0
0.0694444444444444	0	0	0.36	0	6.0586381	309.70933	0
0.0763888888888889	0	0	-0.03	0	5.9220032	307.94663	0
0.0833333333333333	0	0	-0.21	0	5.866817	307.13563	0
0.0902777777777778	0	0	-0.359	0	5.8172597	306.4655	0
0.0972222222222222	0	0	-0.429	0	5.7896149	306.15106	0
0.104166666666667	0	0	-0.536	0	5.7500461	305.67088	0
0.111111111111111	0	0	-0.392	0	5.8315849	306.31724	0
0.118055555555556	0	0	-0.456	0	5.7715286	306.02984	0
0.125	0	0	-0.692	0	5.6784084	304.97181	0
0.131944444444444	0	0	-0.824	0	5.6379255	304.38123	0
0.138888888888889	0	0	-0.9	0	5.6091759	304.04159	0
0.145833333333333	0	0	-0.962	0	5.5863443	303.76473	0
0.152777777777778	0	0	-1.023	0	5.5621285	303.49251	0
0.159722222222222	1.2241691	0	-0.954	0	5.5923025	303.80044	0
0.166666666666667	0.0160622	0	-0.986	0	5.5619039	303.6576	0
0.173611111111111	0	0	-1.22	0	5.4633717	302.61464	0
0.180555555555556	0	0	-1.293	0	5.445621	302.28982	0
0.1875	0	0	-1.363	0	5.4209005	301.9786	0
0.194444444444444	0	0	-1.546	0	5.3415905	301.1661	0
0.201388888888889	0	0	-1.556	0	5.3516097	301.12175	0
0.208333333333333	0	0	-1.662	0	5.3006731	300.65193	0
0.215277777777778	0.8329398	0	-1.72	3.0549142	5.2854577	300.39509	0
0.222222222222222	0	0	-1.774	0.0624666	5.2485928	300.15611	0
0.229166666666667	0	0	-1.785	0.0773396	5.2538705	300.10745	0
0.236111111111111	0	0	-1.906	0.1606284	5.2076706	299.57254	0
0.243055555555556	0	0	-2.149	0.0580047	5.1165915	298.50047	0
0.25	0	0	-2.272	0.0847761	5.0800125	297.95891	0
0.256944444444444	0	0	-2.267	0.0862634	5.0880525	297.98091	0
0.263888888888889	0	0	-2.514	0.133857	4.9774398	296.89556	0
0.270833333333333	0	0	-2.457	0.0966745	5.0113728	297.14577	0
0.277777777777778	0	0	-2.463	0.1100602	5.0033785	297.11942	0
0.284722222222222	0	0	-2.63	0.0669285	4.924508	296.38687	0
0.291666666666667	0	0	-2.677	0.0163603	4.9103209	296.18095	0
0.298611111111111	0	0	-2.757	0.0654412	4.8772629	295.83069	0
0.305555555555556	0	0	-2.751	0.0966745	4.8875766	295.85695	0
0.3125	0	0	-3.083	0.0118984	4.7458157	294.40659	0
0.319444444444444	0	0	-2.957	0.0713904	4.8178957	294.9564	0
0.326388888888889	0	0	-2.951	0.029746	4.8077146	294.9826	0
0.333333333333333	0	0	-3.129	0	4.731375	294.20606	0
0.340277777777778	0	0	-3.122	0.0966745	4.7446254	294.23657	0
0.347222222222222	0	0	-2.968	0.223095	4.7848284	294.90837	0
0.354166666666667	0	0	-2.991	0.6454882	4.7708379	294.80796	0
0.361111111111111	0	0	-2.974	1.8412774	4.7861214	294.88217	0
0.368055555555556	0	0	-3.062	4.7206902	4.7421994	294.49817	0
0.375	0	0	-2.985	9.801307	4.7719454	294.83415	0
0.381944444444444	0	0	-2.998	13.30836	4.7616345	294.77741	0
0.388888888888889	0	0	-2.864	13.739677	4.818681	295.3627	0
0.395833333333333	0	0	-2.953	18.96605	4.7540126	294.97386	0
0.402777777777778	0	0	-2.953	33.195049	4.7680206	294.97386	0
0.409722222222222	2.0215426	0	-2.7	50.400135	4.8592958	296.08022	0
0.416666666666667	4.967809	0	-2.229	59.605035	5.0301585	298.14815	0
0.423611111111111	4.0121081	0	-1.819	68.679052	5.1695194	295.1075	0
0.430555555555556	4.3528562	0	-1.561	76.154222	5.2521408	286.92953	0
0.4375	3.8572226	0	-1.162	91.349966	5.4119053	269.61962	0
0.444444444444444	0	0	-0.915	86.473109	5.4781954	276.64239	0
0.451388888888889	0.1434125	0	-0.759	71.775611	5.5284737	295.61912	0
0.458333333333333	0.3935239	0	-0.638	73.966404	5.6062401	305.21366	0
0.465277777777778	0	0	-0.441	69.227866	5.6954374	306.09718	0
0.472222222222222	0.9591428	0	-0.378	65.533413	5.7281803	306.38013	0
0.479166666666667	0.1078462	0	-0.19	127.26231	5.8174669	303.94578	0
0.486111111111111	0	0	0.222	251.78502	5.9959443	222.69385	0
0.493055555555556	0	0	0.521	179.86514	6.0639122	271.77661	0
0.5	0	0	0.756	281.59646	6.1357397	247.40931	0
0.506944444444444	0	0	1.113	300.43757	6.2700671	238.84279	0
0.513888888888889	0	0	1.475	318.82953	6.4033929	230.43877	0
0.520833333333333	0	0	2.124	330.21183	6.5845704	226.55918	0
0.527777777777778	0	0	2.365	337.65577	6.6112908	223.39732	0
0.534722222222222	0	0	2.253	335.87696	6.5478649	223.99043	0.00048
0.541666666666667	0	0	2.639	334.1041	6.6759038	252.75192	0
0.548611111111111	2.3267244	0	3.776	346.6108	6.8318607	251.17795	0
0.555555555555556	5.3097044	0	4.434	347.46749	6.7961114	253.1621	0
0.5625	6.6279521	0	4.556	340.06073	6.77454	257.04889	0
0.569444444444444	8.5840986	0	4.48	330.44088	6.7140672	261.23829	0
0.576388888888889	8.4578956	0	4.46	314.51487	6.6804601	268.56383	0
0.583333333333333	6.8321715	0	4.153	293.85478	6.6366951	251.47043	0
0.590277777777778	8.306452	0	3.911	248.89966	6.5583512	275.23894	0
0.597222222222222	6.3032662	0	3.453	78.99794	6.4371198	323.95821	0
0.604166666666667	4.2140329	0	2.816	67.606709	6.3768249	320.98428	0
0.611111111111111	4.3689184	0	2.7	63.974722	6.367623	320.44493	0
0.618055555555556	3.3134024	0	2.448	58.211435	6.3437084	319.27557	0
0.625	2.7730241	0	1.948	52.29793	6.2321308	316.9649	0
0.631944444444444	1.2081069	0	1.571	45.019084	6.1649509	315.23097	0
0.638888888888889	0.1135827	0	1.152	38.408035	6.0824925	313.31223	0
0.645833333333333	0	0	0.831	34.120149	6.0246404	311.84819	0
0.652777777777778	0	0	0.523	30.250195	5.9651507	310.44828	0
0.659722222222222	0	0	0.261	26.332646	5.9050375	309.26116	0
0.666666666666667	0	0	0.032	21.695245	5.8362821	308.22635	0
0.673611111111111	0	0	-0.108	16.681557	5.8068656	307.595	0
0.680555555555556	0	0	-0.265	11.828497	5.7549346	306.88814	0
0.6875	0	0	-0.402	7.4439365	5.7164896	306.27232	0
0.694444444444444	0	0	-0.596	3.5829057	5.6475358	305.40187	0
0.701388888888889	0	0	-0.752	0.6008692	5.6071896	304.70326	0
0.708333333333333	0	0	-0.869	0	5.5816286	302.85059	0
0.715277777777778	0	0	-1.003	0	5.5310641	300.93232	0
0.722222222222222	0	0	-1.056	0	5.5189177	299.38262	0
0.729166666666667	0	0	-1.131	0	5.4891042	297.74319	0
0.736111111111111	0	0	-1.277	0	5.431723	295.8006	0
0.743055555555556	0	0	-1.352	0	5.4035975	294.17876	0
0.75	0	0	-1.424	0	5.3778872	292.57826	0
0.756944444444444	0	0	-1.496	0	5.3598372	290.98685	0
0.763888888888889	0	0	-1.587	0	5.3236688	289.32009	0
0.770833333333333	0	0	-1.745	0	5.257644	287.37319	0
0.777777777777778	0	0	-1.825	0	5.2290641	285.77223	0
0.784722222222222	0	0	-1.959	0	5.1689297	283.94707	0
0.791666666666667	0.5564405	0	-1.997	0	5.1548889	282.54127	0
0.798611111111111	0	0	-2.019	0	5.148134	281.2104	0
0.805555555555556	0.240933	0	-2.209	0	5.0697281	279.17543	0
0.8125	0.2248708	0	-2.294	0	5.0333724	277.59345	0
0.819444444444444	0.4520362	0	-2.378	0	5.0006996	276.02467	0
0.826388888888889	0.0286825	0	-2.415	0	4.9874883	274.66044	0
0.833333333333333	0	0	-2.507	0	4.956556	273.07552	0
0.840277777777778	0.1044043	0	-2.584	0	4.9242141	271.55872	0
0.847222222222222	0	0	-2.639	0	4.9040032	270.14181	0
0.854166666666667	0	0	-2.755	0	4.8676641	268.48409	0
0.861111111111111	0	0	-2.823	0	4.8470312	267.03118	0
0.868055555555556	0	0	-2.903	0	4.8226437	265.53737	0
0.875	0	0	-2.969	0.0223095	4.8069555	264.11006	0
0.881944444444444	0.149149	0	-2.91	0	4.833193	263.19493	0
0.888888888888889	0	0	-2.731	0	4.8696279	262.75427	0
0.895833333333333	0	0	-2.552	0	4.9357963	262.32991	0
0.902777777777778	0	0	-2.05	0	5.1376452	263.22275	0
0.909722222222222	0.9132508	0	-1.743	5.2233976	5.2571303	263.32381	0
0.916666666666667	0	0	-1.771	0	5.2184728	262.05546	0
0.923611111111111	0	0	-1.697	0	5.2505772	261.22067	0
0.930555555555556	0	0	-1.583	0	5.2917781	260.54821	0
0.9375	0	0	-1.471	0	5.3498069	259.88091	0
0.944444444444444	1.3951168	0	-1.29	0.0505682	5.4480463	259.50226	0
0.951388888888889	1.7656947	0	-1.225	0.0089238	5.4723684	258.64578	0
0.958333333333333	0	0	-1.208	0	5.4873792	257.60724	0
0.965277777777778	0.7319774	0	-1.148	0.0118984	5.5205663	256.74683	0
0.972222222222222	2.2980419	0	-1.076	0.0029746	5.5505219	255.93443	0
0.979166666666667	0.5816811	0	-1.052	0.0029746	5.5609352	254.93543	0
0.986111111111111	2.0915279	0	-1.023	0.0252841	5.5754525	253.96301	0
0.993055555555556	0	0	-1.001	0	5.5871323	252.96827	0
1	0	0	-0.963	0	5.6058663	252.04264	0
1.00694444444444	1.2608827	0	-0.935	0	5.6163663	251.0801	0
1.01388888888889	0.6918219	0	-1.015	0	5.5492274	249.67571	0
1.02083333333333	0	0	-1.023	0	5.5039563	248.55493	0
1.02777777777778	0	0	-1.014	0	5.4949985	247.52627	0
1.03472222222222	0	0	-0.984	0	5.4990366	246.58816	0
1.04166666666667	0	0	-0.971	0	5.4811205	245.57796	0
1.04861111111111	0.1824207	0	-0.955	0	5.4730285	244.59089	0
1.05555555555556	6.3308014	0	-0.972	0.0014873	5.4448647	243.47611	0
1.0625	3.8618118	0	-1.027	0	5.4037149	242.2221	0
1.06944444444444	0	0	-1.026	0	5.4031479	241.2046	0
1.07638888888889	0	0	-0.982	0	5.4265397	240.3635	0
1.08333333333333	0.734272	0	-0.95	0	5.4427161	239.47972	0
1.09027777777778	1.0084767	0	-0.934	0	5.4505349	238.53859	0
1.09722222222222	2.6296116	0	-0.977	0	5.4210786	237.36678	0
1.10416666666667	2.8762811	0	-1.05	0	5.3574209	236.06821	0
1.11111111111111	3.9478593	0	-1.114	0	5.3191185	234.82927	0
1.11805555555556	5.4209925	0	-1.18	0	5.2947281	233.6029	0
1.125	4.7704734	0	-1.187	0	5.291108	232.60355	0
1.13194444444444	1.6819418	0	-1.227	0	5.2619416	231.47476	0
1.13888888888889	0.3579576	0	-1.19	0	5.262498	230.63995	0
1.14583333333333	0	0	-1.134	0	5.2778468	229.88808	0
1.15277777777778	0	0	-1.126	0	5.26722	228.95521	0
1.15972222222222	0	0	-1.093	0	5.2811891	228.13524	0
1.16666666666667	0	0	-1.071	0	5.2895034	227.27852	0
1.17361111111111	0	0	-1.016	0	5.3131189	226.55184	0
1.18055555555556	0	0	-1.054	0	5.2789137	225.46514	0
1.1875	2.7638457	0	-1.002	0	5.3114264	224.74837	0
1.19444444444444	1.9182856	0	-0.982	0	5.2927842	223.87925	0
1.20138888888889	0.7468923	0	-0.894	0	5.3434884	223.30933	0
1.20833333333333	0	0	-0.812	0	5.397355	222.72795	0
1.21527777777778	0	0	-0.768	0	5.4599567	222.03753	0
1.22222222222222	0	0	-0.783	0	5.4582883	221.09463	0
1.22916666666667	0	0	-0.788	0	5.4416954	220.17414	0
1.23611111111111	0.0126203	0	-0.729	0	5.4577887	219.49953	0
1.24305555555556	2.191343	0	-0.695	0	5.4832979	218.76036	0
1.25	5.3372396	0	-0.655	0	5.4784639	218.01243	0
1.25694444444444	4.3058169	0	-0.702	0	5.4375331	216.95379	0
1.26388888888889	3.2640685	0	-0.689	0	5.4276616	216.12542	0
1.27083333333333	0	0	-0.662	0	5.4339156	215.36485	0
1.27777777777778	0	0	-0.59	0	5.4776565	214.79357	0
1.28472222222222	0	0	-0.617	0	5.4356577	213.81945	0
1.29166666666667	0	0	-0.619	0	5.4113849	212.94928	0
1.29861111111111	0	0	-0.54	0	5.4660012	212.42865	0
1.30555555555556	1.5224671	0	-0.535	0	5.4808096	211.63768	0
1.3125	5.8156637	0	-0.638	0	5.4038677	210.41108	0
1.31944444444444	5.931541	0	-0.711	0	5.4065128	209.38019	0
1.32638888888889	3.1068884	0	-0.748	0	5.4106865	208.46837	0
1.33333333333333	0	0	-0.708	0	5.447678	207.83696	0
1.34027777777778	0	0	-0.727	0	5.4122346	206.94312	0
1.34722222222222	0	0	-0.715	0	5.4371737	206.22404	0
1.35416666666667	0	0	-0.623	0	5.4745501	205.76606	0
1.36111111111111	0	0	-0.617	0.2900235	5.4671408	204.99936	0
1.36805555555556	0	0	-0.599	2.9969095	5.5015993	204.32758	0
1.375	0	0	-0.561	7.1747352	5.5152679	203.69439	0
1.38194444444444	0	0	-0.467	11.926659	5.5355172	217.08991	0
1.38888888888889	0	0	-0.345	21.628317	5.5702188	232.18817	0
1.39583333333333	0	0	-0.248	34.258468	5.5959179	248.79707	0
1.40277777777778	0	0	-0.163	44.330464	5.562474	266.93448	0
1.40972222222222	0	0	-0.117	47.990709	5.5660642	286.55013	0
1.41666666666667	0	0	-0.122	48.590091	5.5567094	307.53192	0
1.42361111111111	0.6057744	0	-0.058	59.651141	5.5992812	307.82037	0
1.43055555555556	6.2218079	0	-0.005	64.00893	5.5840962	308.0594	0
1.4375	6.0141466	0	0.077	76.191404	5.5815657	294.77812	0
1.44444444444444	5.62177	0	0.18	78.038631	5.581112	292.90909	0
1.45138888888889	6.0795427	0	0.228	75.514683	5.581165	296.27846	0
1.45833333333333	6.6853171	0	0.17	84.570853	5.563201	308.84964	0
1.46527777777778	7.7959035	0	0.133	89.151737	5.5531337	308.68243	0
1.47222222222222	7.5790638	0	0.132	106.39401	5.5555061	308.67791	0
1.47916666666667	8.2479397	0	0.084	109.30465	5.5662115	308.4611	0
1.48611111111111	8.7722558	0	0.034	117.99643	5.5655429	308.23538	0
1.49305555555556	8.478547	0	0.143	117.66476	5.6262576	308.72761	0
1.5	8.8181478	0	0.09	117.23791	5.6338938	308.4882	0
1.50694444444444	8.3374291	0	0.032	123.88465	5.6295888	308.22635	0
1.51388888888889	7.3232159	0	0.101	132.90067	5.6676387	308.53788	0
1.52083333333333	8.0276581	0	0.179	121.9006	5.6926226	308.89032	0
1.52777777777778	7.9324322	0	0.183	124.19401	5.6991072	308.9084	0
1.53472222222222	6.99853	0	0.227	123.67197	5.7412073	309.10735	0
1.54166666666667	8.4292131	0	0.335	131.24381	5.7834606	309.59611	0
1.54861111111111	7.3679606	0	0.42	138.17612	5.7937848	309.98118	0
1.55555555555556	7.1534155	0	0.471	125.06111	5.7957746	310.2124	0
1.5625	4.9964915	0	0.537	107.17781	5.8413502	310.51181	0
1.56944444444444	4.5857581	0	0.593	103.58152	5.8533549	310.76603	0
1.57638888888889	5.5242495	0	0.681	108.59223	5.8847262	311.16583	0
1.58333333333333	3.6220261	0	0.781	112.55143	5.8990588	311.62061	0
1.59027777777778	0.0768691	0	1.004	120.44155	5.9570657	312.63658	0
1.59722222222222	0	0	1.189	112.54697	6.0023045	313.48131	0
1.60416666666667	0	0	1.297	104.68361	6.0242746	313.97524	0
1.61111111111111	0	0	1.385	103.09964	6.0613293	314.37813	0
1.61805555555556	0	0	1.484	99.714541	6.0626614	314.83185	0
1.625	0	0	1.685	91.235444	6.1528796	315.75454	0
1.63194444444444	0	0	1.805	84.3076	6.2054346	316.30637	0
1.63888888888889	0	0	1.741	71.341319	6.190258	316.01197	0
1.64583333333333	0	0	1.732	68.918507	6.2046133	315.97058	0
1.65277777777778	0	0	1.776	63.654953	6.2334608	316.17294	0
1.65972222222222	0	0	1.723	48.00112	6.2068372	315.92921	0
1.66666666666667	0	0	1.47	28.872955	6.1746002	314.76765	0
1.67361111111111	0	0	1.099	12.21817	6.1026996	313.07015	0
1.68055555555556	0	0	0.748	8.9699063	6.0300114	311.47048	0
1.6875	0	0	0.633	9.1454077	6.0092162	310.94771	0
1.69444444444444	0	0	0.521	4.9482471	5.9738682	310.4392	0
1.70138888888889	0	0	0.565	2.9136207	6.0366742	310.6389	0
1.70833333333333	6.2355755	0	0.574	1.3028748	6.0123915	309.65624	0
1.71527777777778	6.1139617	0	0.41	0.3212568	5.9789931	307.89646	0
1.72222222222222	4.0407906	0	0.348	0	5.9883815	306.60422	0
1.72916666666667	2.7867917	0	0.343	0	6.0078833	305.57278	0
1.73611111111111	0	0	0.375	0	6.0268091	304.71016	0
1.74305555555556	0	0	0.421	0	6.0607479	303.91378	0
1.75	0	0	0.448	0	6.0985049	303.03652	0
1.75694444444444	0	0	0.457	0	6.1098754	302.08087	0
1.76388888888889	0	0	0.504	0	6.1316762	301.29699	0
1.77083333333333	0	0	0.542	0	6.1543656	300.47638	0
1.77777777777778	0	0	0.595	0	6.1892006	299.72587	0
1.78472222222222	0	0	0.638	0	6.2000515	298.93121	0
1.79166666666667	0	0	0.638	0	6.1900682	297.94891	0
1.79861111111111	0	0	0.701	0	6.2256832	297.25034	0
1.80555555555556	0	0	0.738	0	6.2455271	296.4392	0
1.8125	0	0	0.724	0	6.2392703	295.40633	0
1.81944444444444	0	0	0.701	0	6.2189329	294.33581	0
1.82638888888889	0	0	0.776	0	6.2579946	293.70069	0
1.83333333333333	0	0	0.791	0	6.253267	292.80231	0.00096
1.84027777777778	0	0	0.802	0	6.2681498	291.89425	0.00096
1.84722222222222	0	0	0.792	0	6.2637495	290.89603	0
1.85416666666667	0	0	0.798	0	6.270481	289.97185	0
1.86111111111111	0	0	0.817	0	6.2804602	289.10672	0
1.86805555555556	0	0	0.83	0	6.2886351	288.21906	0.00096
1.875	0	0	0.85	0	6.3026694	287.36563	0
1.88194444444444	0	0	0.838	0	6.2964273	286.37597	0
1.88888888888889	0	0	0.806	0	6.2780597	285.30318	0
1.89583333333333	0	0	0.825	0.0014873	6.2920714	284.45579	0
1.90277777777778	0	0	0.831	0	6.2896088	283.55265	0
1.90972222222222	0	0	0.838	0	6.2943496	282.65925	0
1.91666666666667	0	0	0.833	0	6.2928545	281.71784	0
1.92361111111111	0	0	0.823	0	6.2835735	280.7568	0
1.93055555555556	0	0	0.862	0	6.3100878	280.01206	0
1.9375	0	0	0.913	0	6.346564	279.32281	0.00096
1.94444444444444	0	0	0.923	0	6.3553299	278.45967	0
1.95138888888889	0	0	0.995	0	6.4051299	277.86652	0
1.95833333333333	0	0	0.99	0	6.3888365	276.93929	0
1.96527777777778	0	0	0.996	0	6.3872036	276.0655	0
1.97222222222222	0	0	1.02	0	6.4112353	275.27781	0
1.97916666666667	0	0	1.049	0	6.4347498	274.51318	0
1.98611111111111	0	0	1.063	0	6.435906	273.68227	0
1.99305555555556	0	0	1.119	0	6.4667193	273.03441	0
2	0	0	1.151	0	6.4827162	272.28752	0
2.00694444444444	0	0	1.145	0	6.4821702	271.38597	0.00048
2.01388888888889	0	0	1.208	0	6.5274695	270.78111	0
2.02083333333333	0	0	1.241	0	6.5386592	270.04498	0
2.02777777777778	0	0	1.255	0	6.5439838	269.23452	0
2.03472222222222	0.0332717	0	1.325	0	6.5877378	268.66483	0
2.04166666666667	0.9465225	0	1.385	0	6.6206973	268.05342	0
2.04861111111111	0	0	1.406	0	6.6318554	267.28214	0
2.05555555555556	0	0	1.475	0	6.6693257	266.71347	0.00096
2.0625	0.1766842	0	1.546	0	6.703713	266.15347	0
2.06944444444444	0.0195041	0	1.605	0	6.7448736	265.55333	0
2.07638888888889	1.2757976	0	1.636	0	6.7537811	264.83101	0
2.08333333333333	0.4554781	0	1.676	0	6.7796122	264.15536	0
2.09027777777778	0	0	1.778	0	6.8343289	263.73566	0
2.09722222222222	0	0	1.861	0	6.8822356	263.2419	0
2.10416666666667	0	0	1.892	0	6.8877307	262.52868	0
2.11111111111111	0	0	1.964	0	6.9367819	261.99896	0
2.11805555555556	0	0	2.073	0	6.9974826	261.61876	0
2.125	0	0	2.119	0	7.0086491	260.97366	0
2.13194444444444	0	0	2.158	0	7.0356398	260.31429	0
2.13888888888889	0	0	2.204	0	7.0560109	259.68026	0
2.14583333333333	0	0	2.221	0	7.0670236	258.9347	0
2.15277777777778	0	0	2.259	0	7.0902566	258.27839	0
2.15972222222222	0	0	2.284	0	7.1004755	257.56856	0
2.16666666666667	0	0	2.231	0	7.0671935	256.54479	0
2.17361111111111	0.4772768	0	2.312	0	7.1216117	256.0772	0
2.18055555555556	2.1420091	0	2.31	0	7.112873	255.265	0
2.1875	1.7817569	0	2.302	0	7.1098942	254.43793	0
2.19444444444444	0.504812	0	2.335	0	7.129697	253.77995	0
2.20138888888889	2.1879011	0	2.294	0	7.0961032	252.81867	0
2.20833333333333	2.1465983	0	2.315	0	7.1188052	252.12551	0
2.21527777777778	0.0298298	0	2.333	0	7.1228242	251.41196	0
2.22222222222222	0	0	2.344	0	7.1263198	250.67587	0
2.22916666666667	4.5238039	0	2.899	0.461063	7.4483128	252.13424	0
2.23611111111111	5.151377	0	4.15	0.7258024	7.7484132	256.12883	0
2.24305555555556	5.8271367	0	4.149	0.1755014	7.6423111	255.26807	0
2.25	3.1596642	0	4.42	0.1948363	7.6498732	255.48313	0
2.25694444444444	5.1307256	0	4.485	0.4774233	7.7592279	255.01739	0
2.26388888888889	5.4588534	0	4.908	0.3405917	7.7638887	255.78802	0
2.27083333333333	3.8560753	0	3.637	0	7.4749783	250.19734	0
2.27777777777778	0.9453752	0	3.347	0	7.5013031	248.41692	0
2.28472222222222	2.4265395	0	3.357	0	7.5380216	247.72459	0
2.29166666666667	0.2845304	0	3.147	0	7.4464251	246.15955	0
2.29861111111111	1.434125	0	3.086	0	7.4474639	245.19871	0
2.30555555555556	1.3870857	0	3.061	0	7.4542921	244.37394	0
2.3125	1.9286113	0	3.174	0	7.534285	244.09386	0
2.31944444444444	1.9217275	0	3.32	0.0416444	7.6142261	243.93179	0
2.32638888888889	3.086237	0	3.728	0.5250169	7.7800391	244.7568	0
2.33333333333333	2.891196	0	3.917	0.2617648	7.7582901	244.67007	0
2.34027777777778	5.9177734	0	4.164	0.1963236	7.9384937	244.94463	0
2.34722222222222	7.3748444	0	5.651	1.1957892	8.1237094	249.60633	0
2.35416666666667	10.62744	0	5.891	2.1625342	8.0943606	249.69535	0
2.36111111111111	10.287839	0	5.934	3.5784438	8.081637	249.09841	0
2.36805555555556	9.1806946	0	5.956	4.4232302	8.0748435	248.43459	0
2.375	13.099871	0	5.896	7.3115668	8.0451582	247.46623	0
2.38194444444444	9.0303983	0	5.966	9.1721791	8.0697056	203.22639	0
2.38888888888889	7.9760296	0	6.026	10.927193	8.0782766	221.2831	0
2.39583333333333	7.5389083	0	6.047	12.121495	8.084771	243.57539	0
2.40277777777778	5.4106668	0	6.046	16.11787	8.1010088	270.14238	0
2.40972222222222	7.7890197	0	6.173	28.701915	8.1235427	301.5939	0
2.41666666666667	5.5896456	0	6.129	60.030403	8.1471877	336.67787	0
2.42361111111111	2.4185084	0	6.175	32.848508	8.2069437	336.89974	0
2.43055555555556	0	0	5.633	28.288446	8.3088941	334.29247	0
2.4375	0	0	5.414	81.28392	8.3799816	310.98293	0
2.44444444444444	0	0	5.586	62.7477	8.4616945	334.06709	0
2.45138888888889	4.3861279	0	6.084	65.900776	8.374773	334.63407	0
2.45833333333333	5.071066	0	6.782	140.12002	8.2992986	326.67042	0
2.46527777777778	10.01134	0	7.013	55.134211	8.2723123	340.96089	0
2.47222222222222	8.3615224	0	6.988	49.164189	8.2994801	340.8392	0
2.47916666666667	7.1270276	0	7.091	54.969121	8.2937254	341.34075	0
2.48611111111111	8.0058594	0	7.19	61.962405	8.3189603	341.82335	0
2.49305555555556	5.4026357	0	7.214	44.697827	8.3444557	341.94042	0
2.5	4.6488596	0	7.154	31.136626	8.3666139	341.6478	0
2.50694444444444	3.1481912	0	7.224	32.475196	8.3745004	341.9892	0
2.51388888888889	1.9607357	0	7.045	41.358838	8.463917	341.11669	0
2.52083333333333	5.7043756	0	7.248	36.279709	8.4815596	342.10632	0
2.52777777777778	5.9671073	0	6.898	44.174297	8.7102906	340.40141	0.00144
2.53472222222222	2.0869387	0	6.457	29.747487	8.8551866	338.26231	0.00192
2.54166666666667	3.223913	0	6.272	24.52409	8.8977196	337.36796	0.00144
2.54861111111111	4.0430852	0	6.361	23.096282	8.9073987	337.79799	0.00144
2.55555555555556	0.7721329	0	6.184	16.730638	8.9887288	336.94316	0.00048
2.5625	1.7725785	0	6.163	20.00121	9.0561951	336.84185	0.00192
2.56944444444444	0.8249087	0	6.168	16.161002	9.1040887	336.86597	0.00048
2.57638888888889	2.5688047	0	6.213	17.932376	9.1724171	337.08311	0.00144
2.58333333333333	5.5896456	0	6.751	22.397251	9.3066968	339.68725	0.00048
2.59027777777778	5.8305786	0	6.984	21.924289	9.3322233	340.81974	0.00048
2.59722222222222	8.2100788	0	7.112	22.749741	9.3451943	341.44308	0.00048
2.60416666666667	9.9046409	0	7.227	26.3966	9.3800908	342.00384	0
2.61111111111111	5.4118141	0	7.224	19.840582	9.4054368	341.9892	0
2.61805555555556	5.6298011	0	7.246	20.419142	9.4238075	342.09656	0
2.625	8.3684062	0	7.362	18.159933	9.4319978	342.66301	0
2.63194444444444	6.5258424	0	7.421	18.542169	9.4472646	342.95139	0
2.63888888888889	3.55663	0	7.418	16.346914	9.4838967	342.93672	0
2.64583333333333	3.533684	0	7.323	11.102694	9.520885	342.47248	0
2.65277777777778	5.3911627	0	7.186	11.38082	9.5121136	341.80384	0
2.65972222222222	5.5345752	0	7.357	7.2015066	9.5166826	342.63858	0.00048
2.66666666666667	4.7417909	0	7.28	5.1534945	9.5218977	342.26251	0
2.67361111111111	2.1534821	0	6.952	4.4931333	9.5392813	340.66403	0.00048
2.68055555555556	8.1366516	0	7.225	3.1991823	9.537171	341.99408	0.00096
2.6875	6.138055	0	7.271	2.2800309	9.5019386	342.21858	0
2.69444444444444	7.4631865	0	7.335	1.7565013	9.4952818	342.5311	0.00048
2.70138888888889	6.0852792	0	7.417	0.9622831	9.5037695	342.93183	0
2.70833333333333	6.9469015	0	7.41	0.1873998	9.5173592	341.29706	0
2.71527777777778	9.0797322	0	7.515	0.2751505	9.5250245	340.21337	0.00048
2.72222222222222	7.9461998	0	7.594	0.4595757	9.5446592	339.00842	0
2.72916666666667	6.4742139	0	7.643	0.5413772	9.5598035	337.6641	0
2.73611111111111	5.2787273	0	7.708	0.6499501	9.590444	336.40359	0
2.74305555555556	4.921917	0	7.443	0.0431317	9.5980702	333.57617	0
2.75	4.1429003	0	7.379	0	9.6372778	331.72428	0
2.75694444444444	5.7342054	0	7.346	0	9.6561685	330.02806	0.00048
2.76388888888889	4.2186221	0	7.288	0	9.65489	328.22253	0
2.77083333333333	3.0093679	0	7.036	0.0356952	9.6289253	325.5229	0.00048
