1221.5389	27.268	11.828268	10.406489	0.29639308	2020-07-22 13:20:00
1229.0559	27.045	11.74444	13.729267	0.28294775	2020-07-22 13:30:00
1227.8182	27.198	11.852762	11.804688	0.26950241	2020-07-22 13:40:00
1217.3237	27.372	12.139235	7.6624296	0.25605707	2020-07-22 13:50:00
1219.2657	27.702	11.9538	12.423783	0.24261173	2020-07-22 14:00:00
1240.9297	27.467	11.658522	12.523975	0.18624399	2020-07-22 14:10:00
1223.2803	27.787	11.766371	11.148207	0.23518389	2020-07-22 14:20:00
1172.034	27.876	11.599717	6.8399596	0.34434056	2020-07-22 14:30:00
1110.2146	28.194	11.958312	11.142225	0.43722291	2020-07-22 14:40:00
1164.0989	28.005	12.004922	11.040538	0.35420437	2020-07-22 14:50:00
997.11392	27.945	12.002623	9.002308	0.47134709	2020-07-22 15:00:00
912.74792	27.711	11.778641	7.0567926	0.57867762	2020-07-22 15:10:00
1042.8695	28.053	12.156471	6.2178732	0.40090341	2020-07-22 15:20:00
1073.086	28.504	12.0015	10.385553	0.34911449	2020-07-22 15:30:00
1013.2844	28.449	12.246589	5.9397288	0.44633235	2020-07-22 15:40:00
997.99794	28.552	12.329348	6.946133	0.46784519	2020-07-22 15:50:00
977.65996	28.454	12.405822	5.4148434	0.20223524	2020-07-22 16:00:00
950.92759	28.267	13.574487	3.491759	0.27020747	2020-07-22 16:10:00
569.28385	27.94	14.010474	2.2565586	0.81189609	2020-07-22 16:20:00
625.91981	27.168	13.333543	4.0106628	0.75834045	2020-07-22 16:30:00
842.94153	27.22	13.03209	6.116186	0.49302514	2020-07-22 16:40:00
676.57533	26.888	13.147175	5.7184096	0.70577546	2020-07-22 16:50:00
756.95343	27.251	13.24072	4.3052566	0.28406605	2020-07-22 17:00:00
751.56515	27.299	13.671061	3.1493124	0.29600292	2020-07-22 17:10:00
696.42219	27.389	12.923017	6.2388088	0.44679348	2020-07-22 17:20:00
696.49516	26.845	12.626297	8.0960956	0.44909792	2020-07-22 17:30:00
534.12808	26.47	12.253699	6.7681804	0.71793915	2020-07-22 17:40:00
588.09515	26.469	12.167592	6.8519228	0.64234793	2020-07-22 17:50:00
232.31099	26.258	11.699664	7.985436	0.95880456	2020-07-22 18:00:00
116.18356	25.483	11.169383	10.144794	1	2020-07-22 18:10:00
149.05211	24.839	11.400479	9.9249698	1	2020-07-22 18:20:00
194.30251	24.98	11.897709	5.8215922	1	2020-07-22 18:30:00
211.44821	24.962	11.889067	6.2268456	0.98705052	2020-07-22 18:40:00
203.44856	25.01	11.273117	9.4299924	0.99881347	2020-07-22 18:50:00
188.62656	24.775	12.671457	4.7822892	0.82199722	2020-07-22 19:00:00
169.92471	24.216	14.148419	2.0726244	0.86806106	2020-07-22 19:10:00
159.527	23.656	15.205012	1.9873866	0.89240907	2020-07-22 19:20:00
142.36025	23.791	13.033644	5.7139234	0.94112943	2020-07-22 19:30:00
119.76031	23.61	14.645429	3.3616592	0.99168067	2020-07-22 19:40:00
114.32291	22.893	15.619124	2.8442508	1	2020-07-22 19:50:00
100.152	22.553	15.293147	3.5620428	0.11466899	2020-07-22 20:00:00
83.81033	22.3	14.719961	3.0625792	0.51707423	2020-07-22 20:10:00
74.171749	21.908	15.43864	1.7675628	0.63846745	2020-07-22 20:20:00
68.001878	21.252	15.68305	2.9369656	0.70702452	2020-07-22 20:30:00
54.05828	20.919	15.798442	3.6727024	0.84389543	2020-07-22 20:40:00
22.047078	19.925	16.037638	1.7840122	1	2020-07-22 20:50:00
3.6651584	18.895	15.492213	3.3287604	1	2020-07-22 21:00:00
0	18.191	14.99219	4.4862	1	2020-07-22 21:10:00
0	17.522	14.675266	4.4009622	1	2020-07-22 21:20:00
0	17.053	14.39817	4.7822892	1	2020-07-22 21:30:00
0	16.28	14.213218	3.5874646	1	2020-07-22 21:40:00
0	15.89	13.980801	2.4539514	1	2020-07-22 21:50:00
0	15.073	13.635581	2.3268424	1	2020-07-22 22:00:00
0	14.705	13.357219	0.6340496	1	2020-07-22 22:10:00
0	13.551	13.181528	0.6415266	1	2020-07-22 22:20:00
0	13.49	13.007197	2.0920646	1	2020-07-22 22:30:00
0	12.884	12.88217	2.3447872	1	2020-07-22 22:40:00
0	13.087	12.67543	4.321706	1	2020-07-22 22:50:00
0	13.687	12.446792	4.426384	1	2020-07-22 23:00:00
0	13.866	12.306018	6.2328272	1	2020-07-22 23:10:00
0	13.809	12.219144	6.6889242	1	2020-07-22 23:20:00
0	13.43	12.158232	5.5165306	1	2020-07-22 23:30:00
0	13.008	12.038535	5.8529956	1	2020-07-22 23:40:00
0	12.813	11.89043	5.8425278	1	2020-07-22 23:50:00
0	12.86	11.774178	6.9117388	1	2020-07-23 00:00:00
0	12.747	11.666258	6.9266928	1	2020-07-23 00:10:00
0	12.556	11.566701	6.5633106	1	2020-07-23 00:20:00
0	12.554	11.488644	6.6754656	1	2020-07-23 00:30:00
0	12.43	11.411189	7.3259646	1	2020-07-23 00:40:00
0	12.262	11.353768	6.4885406	1	2020-07-23 00:50:00
0	12.103	11.292452	6.1999284	1	2020-07-23 01:00:00
0	11.938	11.249782	5.6032638	1	2020-07-23 01:10:00
0	11.586	11.238147	4.9093982	1	2020-07-23 01:20:00
0	11.688	11.180753	6.6560254	1	2020-07-23 01:30:00
0	11.862	11.177512	6.4885406	1	2020-07-23 01:40:00
0	11.686	11.162509	6.3599362	1	2020-07-23 01:50:00
0	11.629	11.192668	6.0952504	1	2020-07-23 02:00:00
0	11.514	11.201981	5.4118526	1	2020-07-23 02:10:00
0	11.505	11.236589	6.706869	1	2020-07-23 02:20:00
0	11.554	11.253883	6.1042228	1	2020-07-23 02:30:00
0	11.803	11.322954	6.893794	1	2020-07-23 02:40:00
0	11.98	11.370106	6.7980884	1	2020-07-23 02:50:00
0	11.998	11.409984	7.2242774	1	2020-07-23 03:00:00
0	12.191	11.439929	7.2631578	1	2020-07-23 03:10:00
0	12.245	11.466406	6.819024	1	2020-07-23 03:20:00
0	12.176	11.467243	6.796593	1	2020-07-23 03:30:00
